t,u1,u2
71,0.0810341015458107,0.06364156305789948
72,0.08149775862693787,0.06552314758300781
73,0.08186769485473633,0.06729170680046082
74,0.08264206349849701,0.06908842921257019
75,0.08360736817121506,0.0710991844534874
76,0.08450310677289963,0.0726403072476387
77,0.08538956940174103,0.07386048138141632
78,0.0863468274474144,0.07536842674016953
79,0.08721566945314407,0.0770588144659996
80,0.08816498517990112,0.07863402366638184
81,0.08902902156114578,0.08025401085615158
82,0.08988586813211441,0.08154246211051941
83,0.09069414436817169,0.08288054913282394
84,0.09156762808561325,0.0844895988702774
85,0.09249251335859299,0.08586131781339645
86,0.09342587739229202,0.08777428418397903
87,0.09425435215234756,0.08886028081178665
88,0.0951213389635086,0.09030576795339584
89,0.09608431905508041,0.09203911572694778
90,0.09699290990829468,0.09325231611728668
91,0.0977783277630806,0.09422940760850906
92,0.09858166426420212,0.09551412612199783
93,0.09938966482877731,0.09711402654647827
94,0.10051441937685013,0.09831414371728897
95,0.10140356421470642,0.0987018272280693
96,0.10215148329734802,0.0984942838549614
97,0.103155717253685,0.09947499632835388
98,0.10390028357505798,0.09991405159235
99,0.10497955977916718,0.10019762814044952
100,0.10592332482337952,0.10032111406326294
101,0.10698618739843369,0.10111535340547562
102,0.10778795182704926,0.10117056220769882
103,0.10857335478067398,0.10119049996137619
104,0.11004999279975891,0.10206045210361481
105,0.11169900745153427,0.10315770655870438
106,0.11299734562635422,0.10210324823856354
107,0.1143890842795372,0.10087832063436508
108,0.11578506231307983,0.10077690333127975
109,0.11713236570358276,0.09937911480665207
110,0.11853458732366562,0.09905388206243515
111,0.11985953897237778,0.09888143837451935
112,0.12133947759866714,0.09768568724393845
113,0.12281279265880585,0.0970238670706749
114,0.12422684580087662,0.09682220220565796
115,0.12559518218040466,0.09589404612779617
116,0.12688428163528442,0.09546610713005066
117,0.1281915307044983,0.09478829056024551
118,0.12964707612991333,0.09443633258342743
119,0.13089405000209808,0.09378579258918762
120,0.13215355575084686,0.09244910627603531
121,0.13349123299121857,0.0916818305850029
122,0.1345912665128708,0.09022867679595947
123,0.1358112394809723,0.08969876915216446
124,0.13721047341823578,0.08976370096206665
125,0.13826270401477814,0.08898688852787018
126,0.13953429460525513,0.08773993700742722
127,0.14092625677585602,0.08743328601121902
128,0.14229649305343628,0.08716722577810287
129,0.14347167313098907,0.08634655177593231
130,0.1445181965827942,0.0848490446805954
131,0.1457628458738327,0.08425503969192505
132,0.1470954567193985,0.08354698121547699
133,0.14810164272785187,0.08238878101110458
134,0.14906542003154755,0.08202643692493439
135,0.15002110600471497,0.08129534870386124
136,0.15114061534404755,0.08097723126411438
137,0.15249428153038025,0.08081045001745224
138,0.15383078157901764,0.08007805049419403
139,0.1550007462501526,0.07928333431482315
140,0.1562652587890625,0.07842926681041718
141,0.15741458535194397,0.07715844362974167
142,0.15862369537353516,0.076059989631176
143,0.1598145216703415,0.07487337291240692
144,0.16094854474067688,0.07413192838430405
145,0.1621893048286438,0.07298988848924637
146,0.16341201961040497,0.07193897664546967
147,0.16480191051959991,0.07097937911748886
148,0.1659461110830307,0.07067174464464188
149,0.16703562438488007,0.07005768269300461
