t,u1,u2
54,-0.5781114101409912,0.5515532493591309
55,-0.5827754139900208,0.55787193775177
56,-0.5874524116516113,0.5641980171203613
57,-0.592103123664856,0.5704761147499084
58,-0.5967573523521423,0.5767462849617004
59,-0.6012915372848511,0.5828367471694946
60,-0.6057589054107666,0.588822603225708
61,-0.6102385520935059,0.5948168635368347
62,-0.6146078109741211,0.6006463766098022
63,-0.6189229488372803,0.6063898205757141
64,-0.623198390007019,0.6120688915252686
65,-0.6273707151412964,0.6175945997238159
66,-0.6314653158187866,0.623005211353302
67,-0.6354605555534363,0.6282703280448914
68,-0.6394641399383545,0.6335389614105225
69,-0.6433604955673218,0.638651430606842
70,-0.6472695469856262,0.643771767616272
71,-0.6511043310165405,0.6487806439399719
72,-0.6549365520477295,0.6537757515907288
73,-0.6586451530456543,0.6585936546325684
74,-0.6624010801315308,0.6633737683296204
75,-0.6660755276679993,0.6679294109344482
76,-0.669729471206665,0.6724664568901062
77,-0.6733249425888062,0.6768690347671509
78,-0.6768311858177185,0.6811901330947876
79,-0.6802602410316467,0.685387909412384
80,-0.6836982369422913,0.6895689368247986
81,-0.6869683861732483,0.6935907602310181
82,-0.690118134021759,0.6974462866783142
83,-0.6931929588317871,0.7012012004852295
84,-0.6961628198623657,0.7048031687736511
85,-0.6990450620651245,0.7083370685577393
86,-0.7018544673919678,0.7118291258811951
87,-0.7045562267303467,0.7152987122535706
88,-0.7071813941001892,0.7186503410339355
89,-0.7097140550613403,0.7219158411026001
90,-0.7121863961219788,0.7250701785087585
91,-0.7145536541938782,0.7280528545379639
92,-0.7169315218925476,0.7311655879020691
93,-0.7191529870033264,0.7339795827865601
94,-0.7212496995925903,0.7366001605987549
95,-0.7233148217201233,0.7392266988754272
96,-0.7253171801567078,0.7417424321174622
97,-0.7272270917892456,0.7441076636314392
98,-0.7291080355644226,0.746519148349762
99,-0.7309066653251648,0.7488164901733398
100,-0.7326686978340149,0.7510711550712585
101,-0.734393298625946,0.7532857656478882
102,-0.7359984517097473,0.755277156829834
103,-0.7375108599662781,0.7571720480918884
104,-0.7390243411064148,0.7590810656547546
105,-0.7404555082321167,0.7608438730239868
106,-0.7418016195297241,0.7624969482421875
107,-0.7431045770645142,0.7640672922134399
108,-0.7444024682044983,0.765658974647522
109,-0.7456216812133789,0.7671868205070496
110,-0.7467668056488037,0.7686076164245605
111,-0.7478619813919067,0.7699404358863831
112,-0.7488641738891602,0.7712003588676453
113,-0.749804675579071,0.7723904848098755
114,-0.7506650686264038,0.7734068036079407
115,-0.7514998912811279,0.774472177028656
116,-0.7522717714309692,0.7753735780715942
117,-0.752949595451355,0.7761660814285278
118,-0.7535192370414734,0.7768505811691284
119,-0.7540769577026367,0.7775686979293823
120,-0.7546027898788452,0.7782183885574341
121,-0.7550581097602844,0.7788034081459045
122,-0.7554275393486023,0.7792202234268188
123,-0.755760908126831,0.7796391844749451
124,-0.7560567855834961,0.7799422144889832
125,-0.7562887668609619,0.7801753878593445
126,-0.7564185261726379,0.7802824974060059
127,-0.7564690113067627,0.7803086638450623
128,-0.7565737366676331,0.780434787273407
129,-0.7567412257194519,0.7806441187858582
130,-0.7569693326950073,0.780906617641449
131,-0.7572617530822754,0.781252920627594
132,-0.7576070427894592,0.7816441655158997
133,-0.7580013275146484,0.7820904850959778
134,-0.7584598660469055,0.7826510667800903
135,-0.7589519619941711,0.7832435965538025
136,-0.7594941854476929,0.7838580012321472
137,-0.7601224780082703,0.7846450805664062
138,-0.7607625126838684,0.7853747010231018
139,-0.7614795565605164,0.7862244844436646
140,-0.7622594237327576,0.7871522307395935
141,-0.763073742389679,0.7881116271018982
142,-0.763942539691925,0.7891174554824829
143,-0.7648776769638062,0.7902005910873413
144,-0.7658781409263611,0.7913650870323181
145,-0.7669466137886047,0.7926504611968994
146,-0.7680646777153015,0.7939771413803101
147,-0.7692210078239441,0.7952867150306702
148,-0.7704819440841675,0.7967973351478577
149,-0.7717856764793396,0.7983548045158386
