t,x,y
93,26.51336727573067,-20.208519565625817
94,26.468154727438368,-20.60307792614296
95,26.355728384872677,-20.970983451708335
96,26.234465380233843,-21.359345941266458
97,26.085331721036972,-21.715038628339897
98,26.017668865158182,-22.044246586918103
99,25.913315972171862,-22.393461721300373
100,25.79116403032324,-22.722012126787284
101,25.70310725495341,-23.06543437616478
102,25.556926418209486,-23.42804127415993
103,25.393556709343198,-23.763259682216326
104,25.255947195241994,-24.101927210720252
105,25.11797759383964,-24.435346286014408
106,24.94517197013456,-24.776997193513612
107,24.78857928675822,-25.10443346782971
108,24.60420460340643,-25.414715071838575
109,24.445067722539836,-25.684643389028306
110,24.26541401060017,-25.980687744607206
111,24.069327345714463,-26.298640750121294
112,23.91121388413004,-26.625800581115836
113,23.755480960179927,-26.871415349113025
114,23.6147097616619,-27.105557851201002
115,23.446580915436556,-27.391763312593966
116,23.27643107521447,-27.625592367974047
117,23.133582869541485,-27.909244634887102
118,22.912804898044406,-28.157973223928337
119,22.72431715530565,-28.415688405904348
120,22.505863856989187,-28.69618950195353
121,22.302298931484213,-28.97016415559945
122,22.124916815286863,-29.15632712342734
123,21.924137883954995,-29.3779532272952
124,21.762547647711724,-29.58106938133395
125,21.593126850606186,-29.764637181052493
126,21.41490428270693,-29.942345846668278
127,21.217734390556103,-30.12219998405376
128,21.009020454379918,-30.312507264607582
129,20.813800468968047,-30.546983576956823
130,20.59878728685716,-30.74899507993286
131,20.406295022925153,-30.920868605405854
132,20.226474353334844,-31.11695645231005
133,20.00399243472188,-31.27307109951667
134,19.819601013069423,-31.433011591282938
135,19.6318504016558,-31.609012375860406
136,19.480922928042403,-31.79917269809357
137,19.299855804932214,-31.9899890003787
138,19.153506083597733,-32.175786306465845
139,19.000740169247567,-32.30489066856728
140,18.79797017464131,-32.4272825534109
141,18.57426393920195,-32.58557466194794
142,18.356682763517476,-32.72334752189195
143,18.198854127146177,-32.91132483975124
144,17.970288376089993,-33.05482316583498
145,17.83641479435632,-33.2167380270129
146,17.63328192356108,-33.35647328704485
147,17.41267363807306,-33.46111179666178
148,17.23294410851146,-33.564855346826754
149,17.01514866305027,-33.73094199953538
